,Unnamed: 0.1,Unnamed: 0,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight.1,n_hba.1,n_hbd.1,logp.1,ro5_fulfilled,ROMol
0,14,14,CHEMBL411295,7.0,nM,O=C(O)c1cccc(/C=C/c2ccc3cc(Br)c(C(F)(F)P(=O)(O)O)cc3n2)c1,8.154901959985743,482.968277686,3,3,5.092900000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad96e7c0>
1,16,16,CHEMBL377141,10.0,nM,O=C1CC(c2ccc(C[C@H](NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3nc4cc(Cl)ccc4[nH]3)cc2F)S(=O)(=O)[N-]1.[Na+],8.0,652.0240965160002,6,2,2.3154000000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2a60>
2,18,18,CHEMBL1938829,11.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc3cc(F)c(C(F)(F)P(=O)(O)O)cc3n2)cc1,7.958607314841775,694.0568769540002,9,3,4.973900000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2ee0>
4,23,23,CHEMBL592290,14.0,nM,O=C1CN(c2c(O)cc(CC3CCCCC3)cc2F)S(=O)(=O)C1,7.853871964321762,341.10970733999994,4,1,2.373,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2940>
5,24,24,CHEMBL381584,15.0,nM,O=C1C[C@@H](c2ccc(C[C@H](NS(=O)(=O)c3cccc(F)c3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)[N-]1.[Na+],7.823908740944319,568.066262428,6,2,0.7823,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2e80>
6,25,25,CHEMBL378614,16.0,nM,Cc1cc(C[C@H](NS(=O)(=O)c2ccc(Br)c(C(F)(F)F)c2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],7.795880017344075,691.9986528120002,6,2,2.593820000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b29a0>
7,29,29,CHEMBL410646,16.0,nM,CC(Cc1ccc(C(F)(F)P(=O)(O)O)cc1)(c1ccccc1)n1nnc2ccccc21,7.795880017344075,443.12103457000006,4,2,4.664500000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b22e0>
8,31,31,CHEMBL211352,18.0,nM,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2C#N)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],7.744727494896693,571.0960050840001,7,2,0.6841999999999999,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2340>
9,34,34,CHEMBL208114,18.0,nM,O=C1CC(c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)[N-]1.[Na+],7.744727494896693,550.0756842400001,6,2,0.6432000000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2a00>
11,36,36,CHEMBL4164960,18.6,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OCC)c(C(=O)OC)c1,7.730487055782084,509.183185952,8,3,3.3625000000000025,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2c40>
13,43,43,CHEMBL253476,23.0,nM,Cc1cc(CC(NS(=O)(=O)c2cccc(F)c2)C2=NC[C@@H](CCOc3cccc(S(C)(=O)=O)c3)N2)ccc1C1CC(=O)NS1(=O)=O,7.638272163982407,692.1444552360001,10,3,2.15742,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b28e0>
14,44,44,CHEMBL590689,23.0,nM,Cc1cc(CC(NS(=O)(=O)c2cccc(F)c2)C2=N[C@H](CCOc3ccccc3S(C)(=O)=O)CN2)ccc1C1CC(=O)NS1(=O)=O,7.638272163982407,692.1444552360001,10,3,2.15742,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b23a0>
15,50,50,CHEMBL607027,27.0,nM,O=C1C[C@@H](c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2F)S(=O)(=O)N1,7.568636235841012,521.0991597200001,7,3,4.598400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2280>
16,51,51,CHEMBL261362,27.0,nM,O=C(Nc1cccc(F)c1)c1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2n1,7.568636235841012,473.959190222,3,3,4.615700000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2400>
17,52,52,CHEMBL198940,28.0,nM,CN(C)S(=O)(=O)c1ccc(CN(Cc2ccc(C(F)(F)P(=O)(O)O)c(Br)c2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1,7.552841968657781,725.9917922020002,7,3,3.780900000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2760>
18,60,60,CHEMBL372592,31.0,nM,CN(Cc1ccccc1)C(=O)CN(Cc1ccc(C(F)(F)P(=O)(O)O)c(Br)c1)S(=O)(=O)c1ccc(OCC(=O)O)cc1,7.508638306165727,690.024806582,6,3,3.989000000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2460>
19,61,61,CHEMBL1938819,31.0,nM,NS(=O)(=O)C(F)(F)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1F,7.508638306165727,642.0524466720002,9,2,3.536500000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b21c0>
21,63,63,CHEMBL418703,32.0,nM,O=P(O)(O)C(F)(F)c1ccc(CC(Cc2ccc(C(F)(F)P(=O)(O)O)cc2)(c2nnn[nH]2)n2nnc3ccccc32)cc1,7.494850021680094,641.0964675320001,8,5,3.6274000000000015,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2640>
22,64,64,CHEMBL210836,32.0,nM,O=C1C[C@@H](c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)[N-]1.[Na+],7.494850021680094,532.085106052,6,2,0.5041,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b24c0>
23,67,67,CHEMBL1938816,35.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)c(F)c2)cc1,7.455931955649724,643.0459779220002,8,3,4.425700000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2700>
24,69,69,CHEMBL211655,35.0,nM,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc([C@@H]2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,7.455931955649724,559.188940028,6,4,2.6011,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2be0>
25,70,70,CHEMBL1938830,35.0,nM,NS(=O)(=O)C(F)(F)c1cc2cc(CN(Cc3ccc(-c4csnn4)cc3)S(=O)(=O)c3ccc(OCC(=O)O)cc3)ccc2cc1F,7.455931955649724,692.0680967360001,9,2,4.689700000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2160>
26,71,71,CHEMBL248291,35.0,nM,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)NS1(=O)=O,7.455931955649724,524.118811868,6,3,3.024420000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b2520>
27,72,72,CHEMBL377989,35.0,nM,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],7.455931955649724,546.1007561160001,6,2,0.8125200000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8b25e0>
29,75,75,CHEMBL1938831,38.0,nM,NS(=O)(=O)C(F)(F)c1cc2nc(CN(Cc3ccc(-c4csnn4)cc3)S(=O)(=O)c3ccc(OCC(=O)O)cc3)ccc2cc1F,7.42021640338319,693.0633457040002,10,2,4.084700000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8cefa0>
31,83,83,CHEMBL1938827,41.0,nM,NS(=O)(=O)C(F)(F)c1cc2nc(CN(Cc3ccc(-c4csnn4)cc3)S(=O)(=O)c3ccc(OCC(=O)O)cc3)ccc2cc1Br,7.387216143280264,752.9832795840002,10,2,4.708100000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ceca0>
32,85,85,CHEMBL253500,43.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)c3ncc(CCCc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,7.366531544420413,596.1563402480001,6,3,3.877200000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce8e0>
33,86,86,CHEMBL424880,43.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.366531544420413,528.093739992,6,3,2.8551,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce5e0>
34,88,88,CHEMBL212260,45.0,nM,N#Cc1ccccc1S(=O)(=O)NC(Cc1ccc(C2CC(=O)NS2(=O)=O)cc1)c1nc2ccccc2[nH]1,7.346787486224656,535.0984107720001,7,3,2.5876800000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8cedc0>
35,89,89,CHEMBL261108,45.0,nM,O=C(NCc1ccccc1)c1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2n1,7.346787486224656,469.984262098,3,3,4.154300000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce760>
36,92,92,CHEMBL1938818,47.0,nM,NS(=O)(=O)C(F)(F)c1ccc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)cc1Br,7.327902142064282,701.9723805520002,9,2,4.159900000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce580>
37,93,93,CHEMBL377735,48.0,nM,COc1cccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)c1,7.318758762624412,540.113726488,7,3,2.724600000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce1c0>
38,95,95,CHEMBL3822604,50.0,nM,COC(=O)CN(c1ccc(CN(c2ccc(OCc3ccc(C)cc3)c(C(=O)OC)c2)S(=O)(=O)Cc2ccccc2)cc1)S(C)(=O)=O,7.301029995663981,680.186222732,9,0,4.836220000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8cef40>
39,96,96,CHEMBL208604,50.0,nM,O=C1C[C@@H](c2ccc(C[C@H](NS(=O)(=O)c3ccccc3)c3nc4ccccc4[nH]3)cc2Cl)S(=O)(=O)[N-]1.[Na+],7.301029995663981,566.0461336999999,6,2,1.1575000000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce6a0>
40,97,97,CHEMBL206950,51.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(Cl)cc(Cl)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.292429823902063,578.0252171000001,6,3,4.022800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce640>
41,98,98,CHEMBL207489,51.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(C(F)(F)F)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.292429823902063,578.0905464320001,6,3,3.7348000000000017,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce160>
43,102,102,CHEMBL253269,52.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3ncc(CCCc4ccccc4)[nH]3)cc2)S(=O)(=O)N1,7.2839966563652,646.1531466880001,6,3,4.756900000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce2e0>
44,104,104,CHEMBL264833,53.0,nM,N#Cc1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,7.275724130399211,611.1297108999998,7,3,4.254680000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce700>
45,111,111,CHEMBL198939,60.0,nM,COc1cc(CN(Cc2ccc(-c3csnn3)cc2)S(=O)(=O)c2ccc(OCC(=O)O)cc2)ccc1C(F)(F)P(=O)(O)O,7.221848749616356,655.065964418,9,3,4.295200000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce4c0>
46,113,113,CHEMBL261418,60.0,nM,O=C(Nc1ccccc1)c1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2n1,7.221848749616356,455.968612034,3,3,4.476600000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ced60>
47,114,114,CHEMBL212147,60.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(Cl)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.221848749616356,544.0641894519999,6,3,3.369400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ceee0>
48,117,117,CHEMBL383437,63.0,nM,N#Cc1ccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)cc1,7.200659450546418,535.0984107720001,7,3,2.5876800000000006,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8cea60>
49,118,118,CHEMBL3747361,64.0,nM,O=C1C[C@@H](c2ccc(C[C@H](NS(=O)(=O)c3cccc(F)c3)c3nc(Cc4ccccc4F)c[nH]3)cc2)S(=O)(=O)N1,7.1938200260161125,586.1156183080001,6,3,3.4318000000000017,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce280>
50,119,119,CHEMBL428589,64.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)C3=NC[C@@H](Cc4ccccc4F)N3)cc2)S(=O)(=O)N1,7.1938200260161125,588.1312683720001,7,3,2.3582,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ceb20>
51,120,120,CHEMBL4175748,66.2,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OCC)c(C(=O)Nc2ccc(OC)c(OC)c2)c1,7.1791420105603,630.2359497960001,9,4,4.845400000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ceac0>
52,121,121,CHEMBL436933,67.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.173925197299173,578.0905464320001,6,3,3.7348000000000017,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce880>
53,122,122,CHEMBL4172149,68.2,nM,CCCOc1ccc(NC(=O)NCc2cc(OCC)c(NS(C)(=O)=O)cc2OCC)cc1C(=O)OC,7.166215625343521,523.1988360159999,8,3,3.752600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce220>
55,127,127,CHEMBL210324,72.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(F)cc(F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.142667503568731,546.08431818,6,3,2.9942,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8cebe0>
56,128,128,CHEMBL198882,74.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,7.130768280269024,625.0553997340003,8,3,4.286600000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce0a0>
57,133,133,CHEMBL377441,76.0,nM,Cc1cc(C[C@H](NS(=O)(=O)c2cccc(Cl)c2)c2nc3ccccc3[nH]2)ccc1[C@@H]1CC(=O)[N-]S1(=O)=O.[Na+],7.119186407719209,580.0617837640002,6,2,1.4659199999999997,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce100>
58,135,135,CHEMBL209107,77.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(Br)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.113509274827518,588.0136738720001,6,3,3.4785000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce460>
59,137,137,CHEMBL210965,79.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Cl)c(Cl)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.102372908709558,578.0252171000001,6,3,4.022800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce040>
60,140,140,CHEMBL208985,80.0,nM,Cc1ccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)cc1,7.096910013008056,524.118811868,6,3,3.024420000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8ce3a0>
62,142,142,CHEMBL380164,80.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(F)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.096910013008056,528.093739992,6,3,2.8551,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7040>
63,143,143,CHEMBL601290,80.0,nM,O=C1CN(c2cc(-c3ccc[nH]3)ccc2O)S(=O)(=O)N1,7.096910013008056,293.04702683200003,4,3,0.5682999999999999,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7160>
64,144,144,CHEMBL211033,80.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,7.096910013008056,586.1344619320001,6,3,4.383000000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e71c0>
66,149,149,CHEMBL211076,85.0,nM,Cc1cccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)c1,7.070581074285707,524.118811868,6,3,3.024420000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7280>
67,152,152,CHEMBL259051,90.0,nM,N#CCc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,7.045757490560675,374.947148318,2,2,3.895380000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e72e0>
69,154,154,CHEMBL211171,94.0,nM,COc1ccc(S(=O)(=O)NC(Cc2ccc(C3CC(=O)NS3(=O)=O)cc2)c2nc3ccccc3[nH]2)cc1,7.026872146400302,540.113726488,7,3,2.724600000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e73a0>
71,160,160,CHEMBL403908,100.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)c3ncc(-c4ccccc4)[nH]3)cc2)S(=O)(=O)N1,7.0,604.106196496,6,3,4.248600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7460>
74,165,165,CHEMBL1085070,110.0,nM,CCCCc1sc2ccccc2c1-c1ccc(-c2ccc(O[C@@H](C(=O)O)c3ccccc3)cc2)cc1,6.958607314841775,492.175915756,3,1,8.782600000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7580>
75,167,167,CHEMBL437119,110.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(F)cc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.958607314841775,546.08431818,6,3,2.9942,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e75e0>
76,168,168,CHEMBL207492,110.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(F)c(F)c3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.958607314841775,546.08431818,6,3,2.9942,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7640>
77,169,169,CHEMBL210159,110.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Cl)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.958607314841775,544.064189452,6,3,3.369400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e76a0>
78,170,170,CHEMBL377774,110.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(Br)cc3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.958607314841775,588.0136738720001,6,3,3.4785000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7700>
81,174,174,CHEMBL8758,120.0,nM,O=C(c1ccccc1)C(Cc1ccc(C(F)(F)P(=O)(O)O)c(Br)c1)c1ccccc1,6.920818753952375,494.00941422599993,2,2,5.885300000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7820>
83,179,179,CHEMBL259628,120.0,nM,N#Cc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,6.920818753952375,360.931498254,2,2,3.700980000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e78e0>
84,180,180,CHEMBL210837,120.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.920818753952375,528.093739992,6,3,2.8551,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7940>
85,183,183,CHEMBL378746,120.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccc(-c4ccccc4)cc3)c3nc4cc(F)ccc4[nH]3)cc2)S(=O)(=O)N1,6.920818753952375,604.1250401200001,6,3,4.522100000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e79a0>
87,188,188,CHEMBL403577,130.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)C3=NC[C@@H](CCc4ccccc4)N3)cc2)S(=O)(=O)N1,6.886056647693163,584.1563402480001,7,3,2.6092000000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7a60>
88,190,190,CHEMBL209304,130.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3C(F)(F)F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.886056647693163,578.0905464320001,6,3,3.7348000000000026,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7ac0>
89,191,191,CHEMBL376950,130.0,nM,COc1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,6.886056647693163,616.1450266159999,7,3,4.391600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7b20>
90,192,192,CHEMBL591978,130.0,nM,O=C1CN(Cc2ccc(-c3cccc(N4CCc5ccc(F)cc54)c3)cc2)S(=O)(=O)N1,6.886056647693163,437.12094072,4,1,3.363500000000002,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7b80>
92,194,194,CHEMBL592245,140.0,nM,Cc1cc(C[C@H](NS(=O)(=O)c2ccccc2)c2nc3ccccc3[nH]2)ccc1N1CC(=O)NS1(=O)=O,6.853871964321762,525.114060836,6,3,2.31462,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7c40>
93,196,196,CHEMBL377978,140.0,nM,Cc1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,6.853871964321762,600.1501119959999,6,3,4.691420000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7ca0>
94,200,200,CHEMBL264347,140.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(F)ccc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.853871964321762,546.08431818,6,3,2.9942,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7d00>
95,201,201,CHEMBL1938817,141.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(F)c(C(F)(F)P(=O)(O)O)c2)cc1,6.85078088734462,643.0459779220002,8,3,4.425700000000005,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7d60>
97,204,204,CHEMBL438957,150.0,nM,COC(=O)c1ccc2[nH]c(C(Cc3ccc(C4CC(=O)NS4(=O)=O)cc3)NS(=O)(=O)c3ccc(-c4ccccc4)cc3)nc2c1,6.823908740944319,644.1399412359999,8,3,4.169600000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7e20>
98,206,206,CHEMBL252710,150.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C3=NC[C@@H](Cc4ccccc4)N3)cc2)S(=O)(=O)N1,6.823908740944319,620.137496624,7,3,3.0988000000000016,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7e80>
99,209,209,CHEMBL209197,160.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3c(F)cccc3F)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.795880017344075,546.08431818,6,3,2.9942,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7ee0>
100,210,210,CHEMBL207645,160.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cc(Cl)ccc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.795880017344075,578.0252171000001,6,3,4.022800000000003,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7f40>
101,213,213,CHEMBL261419,160.0,nM,O=P(O)(O)C(F)(F)c1cc2nc(/C=C/c3ccccc3)ccc2cc1Br,6.795880017344075,438.978448446,2,2,5.394700000000004,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8e7fa0>
102,215,215,CHEMBL253282,160.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(F)c3)c3ncc(-c4ccccc4)[nH]3)cc2)S(=O)(=O)N1,6.795880017344075,554.1093900559999,6,3,3.368900000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2040>
103,217,217,CHEMBL211990,160.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3Cl)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.795880017344075,544.0641894519999,6,3,3.369400000000001,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d20a0>
107,223,223,CHEMBL4163860,165.9,nM,CCOc1cc(NS(C)(=O)=O)c(OCC)cc1CNC(=O)Nc1ccc(OCC)c(C(=O)NC)c1,6.780153613975639,508.199170364,7,4,2.9355,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2220>
109,225,225,CHEMBL4171742,169.2,nM,CCNC(=O)c1cc(NC(=O)NCc2cc(OCC)c(NS(C)(=O)=O)cc2OCC)ccc1OCC,6.771599641296995,522.2148204279999,7,4,3.3256000000000023,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d22e0>
110,229,229,CHEMBL209180,170.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3ccccc3Br)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,6.769551078621726,588.0136738720001,6,3,3.4785000000000013,True,<rdkit.Chem.rdchem.Mol object at 0x7f0bad8d2340>
