,Unnamed: 0,molecule_chembl_id,IC50,units,smiles,pIC50,molecular_weight,n_hba,n_hbd,logp,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
2457,2457,CHEMBL309082,35000.0,nM,CCOc1cc(/C=C2/N=C(c3ccc4c(c3)OCO4)OC2=O)cc(Cl)c1OC(C)=O,4.455931955649724,429.0615295319999,8,0,3.737200000000003,429.0615295319999,8,0,3.737200000000003,True
2458,2458,CHEMBL325564,35000.0,nM,CCCc1sc(NS(=O)(=O)/C=C/c2ccc(-c3ccccc3)cc2)nc1-c1ccc(Cl)cc1,4.455931955649724,494.088947656,4,1,7.495600000000007,494.088947656,4,1,7.495600000000007,True
2459,2459,CHEMBL4583096,35000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(C(F)(F)F)cc1,4.455931955649724,418.059897936,4,1,5.314400000000003,418.059897936,4,1,5.314400000000003,True
2460,2460,CHEMBL565229,35000.0,nM,COc1cc(C)ccc1OCCn1cccc1/C=C1\C(=O)NC(=O)N(c2ccc(C)c(Cl)c2)C1=O,4.455931955649724,493.140448548,6,1,4.512340000000004,493.140448548,6,1,4.512340000000004,True
2461,2461,CHEMBL4556062,35000.0,nM,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)ccc1Cl,4.455931955649724,429.01861916400003,6,1,4.857200000000002,429.01861916400003,6,1,4.857200000000002,True
2462,2462,CHEMBL4565368,35000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(Cl)c(Cl)c1,4.455931955649724,417.994568604,4,1,5.602400000000002,417.994568604,4,1,5.602400000000002,True
2463,2463,CHEMBL323976,35000.0,nM,O=P([O-])([O-])OC(F)(F)c1ccc2ccccc2c1.[Na+].[Na+],4.455931955649724,317.9845403340001,4,0,-4.257599999999999,317.9845403340001,4,0,-4.257599999999999,True
2464,2464,CHEMBL4209191,35100.0,nM,CC(C)=CCC/C(C)=C/COc1ccc2oc3cc(O)cc(O)c3c(=O)c2c1,4.454692883534176,380.1623738679999,5,2,5.428900000000006,380.1623738679999,5,2,5.428900000000006,True
2465,2465,CHEMBL2332880,35100.0,nM,CC(C)=C1C[C@H]2[C@@H](CC[C@@]2(C)O)[C@@](C)(O)CC1=O,4.454692883534176,252.172544628,3,2,2.2138999999999998,252.172544628,3,2,2.2138999999999998,True
2466,2466,CHEMBL2332439,35200.0,nM,CC(C)=C1C[C@@H](O)[C@@](C)(O)CC[C@@H](O)/C(C)=C\C1=O,4.453457336521869,268.167459248,4,3,1.4949,268.167459248,4,3,1.4949,True
2467,2467,CHEMBL2419088,35230.0,nM,O=C(OC1CSSC1)c1ccco1,4.453087356818758,215.991486116,5,0,2.2,215.991486116,5,0,2.2,True
2469,2469,CHEMBL233145,35400.0,nM,O=C(NCC1CCCO1)c1ccc(/C=C/c2ccc(O)c(O)c2)cc1,4.450996737974212,339.147058152,4,3,3.1770000000000023,339.147058152,4,3,3.1770000000000023,True
2470,2470,CHEMBL476664,35400.0,nM,O=C(O)c1ccc(CN2C(=O)/C(=C/c3cccc(O)c3)S/C2=N\c2ccccc2)cc1,4.450996737974212,430.098728056,5,2,4.894600000000003,430.098728056,5,2,4.894600000000003,True
2471,2471,CHEMBL4161085,35580.0,nM,COC(=O)CSc1nnc(-c2ccc(O)c(O)c2)o1,4.448794056252094,282.03104242,8,2,1.4128999999999996,282.03104242,8,2,1.4128999999999996,True
2472,2472,CHEMBL2332431,35700.0,nM,CC1=CC(=O)C(=C(C)C)C[C@@H]2[C@@](C)(O)CC[C@]12O,4.447331783887806,250.156894564,3,2,2.134000000000001,250.156894564,3,2,2.134000000000001,True
2473,2473,CHEMBL1811968,35800.0,nM,CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc(O)cc3O2)cc2c1OC(C)(C)C(O)C2,4.446116973356125,408.1936739959999,5,2,4.681800000000005,408.1936739959999,5,2,4.681800000000005,True
2475,2475,CHEMBL110838,36000.0,nM,O=S(=O)(/C=C/c1ccc(C(F)(F)F)cc1)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,4.443697499232713,486.0683544440001,4,1,6.9085000000000045,486.0683544440001,4,1,6.9085000000000045,True
2476,2476,CHEMBL4448007,36000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(C(F)(F)F)cc1,4.443697499232713,418.059897936,4,1,5.314400000000002,418.059897936,4,1,5.314400000000002,True
2479,2479,CHEMBL1080227,36200.0,nM,CCOCC1(CN2CCCCC2)COc2ccc3c(C)cc(=O)oc3c2C1=O,4.441291429466834,385.18892296399997,6,0,3.1853200000000017,385.18892296399997,6,0,3.1853200000000017,True
2481,2481,CHEMBL4849561,36300.0,nM,C=C(C)[C@H](O)CCC(=C)[C@H](O)CC[C@]1(C)C=Cc2c(cc(C)c(C(=O)O)c2O)O1,4.440093374963888,402.2042386799999,5,4,3.977620000000003,402.2042386799999,5,4,3.977620000000003,True
2482,2482,CHEMBL61359,36470.0,nM,O=C1C=C(OCCCO)c2ccccc2C1=O,4.438064236686219,232.073558864,4,1,1.1919,232.073558864,4,1,1.1919,True
2483,2483,CHEMBL3343065,36500.0,nM,CCCO[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,4.437707135543525,498.40729558799995,2,1,8.667900000000005,498.40729558799995,2,1,8.667900000000005,True
2484,2484,CHEMBL380878,36700.0,nM,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)CCc1coc2ccccc12.N,4.43533393574791,474.15730555199997,6,4,2.4415999999999993,474.15730555199997,6,4,2.4415999999999993,True
2485,2485,CHEMBL115452,36800.0,nM,CC(C)=CCc1cc(C(=O)/C=C/c2ccc(O)c(O)c2)c(O)cc1O,4.434152181326482,340.1310737399999,5,4,3.913800000000004,340.1310737399999,5,4,3.913800000000004,True
2486,2486,CHEMBL4532359,37000.0,nM,CCc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.431798275933005,378.103813436,4,1,4.858000000000003,378.103813436,4,1,4.858000000000003,True
2487,2487,CHEMBL4454247,37000.0,nM,Cc1cccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)c1,4.431798275933005,364.088163372,4,1,4.604020000000004,364.088163372,4,1,4.604020000000004,True
2488,2488,CHEMBL4513591,37000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1cccc(Cl)c1,4.431798275933005,384.033540956,4,1,4.9490000000000025,384.033540956,4,1,4.9490000000000025,True
2489,2489,CHEMBL4457015,37000.0,nM,COc1ccccc1S(=O)(=O)Nc1ccc2oc(-c3ccccc3)nc2c1,4.431798275933005,380.083077992,5,1,4.304200000000003,380.083077992,5,1,4.304200000000003,True
2490,2490,CHEMBL3934352,37000.0,nM,N#Cc1cccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5cccc(C#N)c5)ccc4o3)cc2)c1,4.431798275933005,555.067110644,8,2,4.839760000000004,555.067110644,8,2,4.839760000000004,True
2491,2491,CHEMBL3906378,37000.0,nM,N#Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4cc(NS(=O)(=O)c5ccc(C#N)cc5)ccc4o3)cc2)cc1,4.431798275933005,555.067110644,8,2,4.839760000000003,555.067110644,8,2,4.839760000000003,True
2492,2492,CHEMBL399131,37000.0,nM,Cc1nc(-c2ccc(Cl)cc2)sc1CCOc1cccc(C(O)(C(=O)O)C(F)(F)F)c1,4.431798275933005,471.0518913639999,5,2,5.227920000000005,471.0518913639999,5,2,5.227920000000005,True
2493,2493,CHEMBL383033,37000.0,nM,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OCc1ccccc1.N,4.431798275933005,436.14165548799997,6,4,1.872799999999999,436.14165548799997,6,4,1.872799999999999,True
2494,2494,CHEMBL526866,37100.0,nM,CC(C)NS(=O)(=O)c1ccc2c(c1)/C(=N/Nc1cccc(C(=O)O)c1)C(=O)N2,4.430626090384954,402.09979067599994,6,4,1.8397999999999999,402.09979067599994,6,4,1.8397999999999999,True
2495,2495,CHEMBL4090827,37300.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCCCOc2ccc(/C=C/S(=O)(=O)OCC)cc2)cc1,4.428291168191312,496.1225598559999,8,0,4.2085000000000035,496.1225598559999,8,0,4.2085000000000035,True
2496,2496,CHEMBL1783781,37310.0,nM,CCCCN(C)CCCOc1cc(OC)ccc1-c1cc(-c2ccccc2)no1,4.428174750959171,394.22564282,5,0,5.518000000000005,394.22564282,5,0,5.518000000000005,True
2497,2497,CHEMBL462721,37500.0,nM,CC(C)=CCc1cc([C@@H]2CC(=O)c3ccc(O)c(CC=C(C)C)c3O2)ccc1O,4.425968732272281,392.19875937599994,4,2,5.821700000000006,392.19875937599994,4,2,5.821700000000006,True
2498,2498,CHEMBL4647374,37600.0,nM,CC(=O)O[C@@H]1[C@@H](O)[C@H](Oc2c(O)cc(O)cc2/C=C/c2ccc(O)cc2)O[C@H](CO)[C@H]1O,4.424812155072339,448.1369469679999,10,6,0.7232999999999996,448.1369469679999,10,6,0.7232999999999996,True
2500,2500,CHEMBL110566,38000.0,nM,O=S(=O)(/C=C/c1ccccc1Cl)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,4.42021640338319,452.041997464,4,1,6.543100000000004,452.041997464,4,1,6.543100000000004,True
2502,2502,CHEMBL4449221,38000.0,nM,O=[N+]([O-])c1cc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)ccc1Cl,4.42021640338319,429.018619164,6,1,4.857200000000002,429.018619164,6,1,4.857200000000002,True
2503,2503,CHEMBL579363,38000.0,nM,CC(=O)c1c(C)oc2ccc(NS(=O)(=O)c3cccc(C(=O)O)c3)cc12,4.42021640338319,373.0620082,5,2,3.442820000000001,373.0620082,5,2,3.442820000000001,True
2504,2504,CHEMBL3938421,38000.0,nM,O=S(=O)(Nc1ccc(-c2nc3cc(NS(=O)(=O)c4cccc(O)c4)ccc3o2)cc1)c1cccc(O)c1,4.42021640338319,537.0664419479998,8,4,4.507600000000003,537.0664419479998,8,4,4.507600000000003,True
2505,2505,CHEMBL4635432,38000.0,nM,CCCCCCC/C=C/C(=C\C=C\C(=O)O)COC(C)=O,4.42021640338319,294.183109312,3,1,4.033400000000003,294.183109312,3,1,4.033400000000003,True
2506,2506,CHEMBL4203788,38100.0,nM,CC1=CC(=O)C=C2O[C@@]3(C)CC[C@H](C(C)(C)O)[C@H]3[C@H]3O[C@@]123,4.419075024324381,290.151809184,4,1,2.1228999999999996,290.151809184,4,1,2.1228999999999996,True
2507,2507,CHEMBL497509,38200.0,nM,O=C1Nc2ccc(C(=O)O)cc2/C1=N/Nc1cccc(C(=O)O)c1,4.417936637088292,325.069870452,5,4,1.8513,325.069870452,5,4,1.8513,True
2508,2508,CHEMBL4282817,38200.0,nM,Cc1ccc(NC(=S)N/N=C/c2ccc(-c3cc(C(F)(F)F)ccc3Cl)o2)cc1,4.417936637088292,437.05764544,3,2,6.247720000000003,437.05764544,3,2,6.247720000000003,True
2509,2509,CHEMBL4202638,38220.0,nM,Nc1cc2nsnc2cc1C#CCCCCCl,4.417709317281006,265.044046064,4,1,3.0341000000000014,265.044046064,4,1,3.0341000000000014,True
2512,2512,CHEMBL1774309,38800.0,nM,COc1ccc(Sc2cccc(CN(C)c3cc(C(=O)O)nc4cc(Cl)cc(Cl)c34)c2)cc1,4.411168274405793,498.05716886,5,1,7.036000000000004,498.05716886,5,1,7.036000000000004,True
2513,2513,CHEMBL3706921,39000.0,nM,O=C(O)c1cc(Cc2cc(C(=O)O)c(O)c(-c3ccco3)c2)cc(-c2ccco2)c1O,4.4089353929735005,420.08451747199996,6,4,4.605000000000002,420.08451747199996,6,4,4.605000000000002,True
2514,2514,CHEMBL470655,39200.0,nM,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc2c1OC(C)(C)C=C2,4.406713932979542,406.178023932,5,2,5.4972000000000065,406.178023932,5,2,5.4972000000000065,True
2515,2515,CHEMBL2205887,39440.0,nM,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5nnsc5C[C@]4(C)[C@H]3CC[C@@]21C,4.4040630937308265,442.265399456,4,1,6.267800000000007,442.265399456,4,1,6.267800000000007,True
2516,2516,CHEMBL460643,39500.0,nM,COC1=CC(=O)C=C(C[C@@]2(C)CC[C@]3(C)C(C)=CCC[C@H]3[C@H]2C)C1=O,4.403402904373539,342.21949481999997,3,0,4.783800000000005,342.21949481999997,3,0,4.783800000000005,True
2517,2517,CHEMBL204336,39600.0,nM,CNC(=O)[C@H](Cc1ccc(NS(=O)(=O)O)cc1)NC(=O)OC(C)(C)C,4.402304814074488,373.130756456,5,4,1.0830999999999995,373.130756456,5,4,1.0830999999999995,True
2518,2518,CHEMBL1784622,39670.0,nM,CO[C@H]1O[C@@H]([C@@H]2CC(=O)NC2=O)CC=C1CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,4.401537799525849,429.287908728,4,1,5.536300000000006,429.287908728,4,1,5.536300000000006,True
2519,2519,CHEMBL255890,39700.0,nM,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc(CC=C(C)C)c1O,4.401209493236885,408.193673996,5,3,5.5273000000000065,408.193673996,5,3,5.5273000000000065,True
2520,2520,CHEMBL145280,40000.0,nM,O=C(O)C(=O)CC(=O)c1cccc(Cc2ccccc2F)c1,4.3979400086720375,300.07978711600003,3,1,2.6430000000000007,300.07978711600003,3,1,2.6430000000000007,True
2521,2521,CHEMBL236846,40000.0,nM,COc1cc(COc2cc(-c3ccccc3)cc(O)c2OCC(=O)O)cc(OC)c1,4.3979400086720375,410.1365530439999,6,2,4.118800000000002,410.1365530439999,6,2,4.118800000000002,True
2522,2522,CHEMBL4572554,40000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(Cl)c(C(F)(F)F)c1,4.3979400086720375,452.020925584,4,1,5.967800000000002,452.020925584,4,1,5.967800000000002,True
2523,2523,CHEMBL175336,40000.0,nM,O=C1c2ccccc2C(=O)c2c1cc(S(=O)(=O)[O-])c(O)c2O.[Na+],4.3979400086720375,341.981017844,7,2,-2.2186999999999997,341.981017844,7,2,-2.2186999999999997,True
2524,2524,CHEMBL4461900,40000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(F)c(C(F)(F)F)c1,4.3979400086720375,436.050476124,4,1,5.453500000000003,436.050476124,4,1,5.453500000000003,True
2525,2525,CHEMBL4549691,40000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1Cl,4.3979400086720375,384.033540956,4,1,4.9490000000000025,384.033540956,4,1,4.9490000000000025,True
2526,2526,CHEMBL3088263,40300.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-n2c3ccccc3c3ccccc32)cc1,4.394694953858891,407.152143532,3,1,5.858400000000005,407.152143532,3,1,5.858400000000005,True
2527,2527,CHEMBL4788179,40300.0,nM,COC(=O)C1=CO[C@@H](OCc2ccccc2)[C@@H]2C(CO)=CC[C@H]12,4.394694953858891,316.13107374,5,1,2.1712,316.13107374,5,1,2.1712,True
2528,2528,CHEMBL1082094,40500.0,nM,CCCCN(CCCC)CC1(COCC)COc2ccc3c(C)cc(=O)oc3c2C1=O,4.392544976785332,429.25152321999997,6,0,4.601620000000004,429.25152321999997,6,0,4.601620000000004,True
2529,2529,CHEMBL64690,40500.0,nM,CC1=CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC(CCc1ccccc1)OS(=O)(=O)O,4.392544976785332,420.23343063199985,3,1,5.996100000000006,420.23343063199985,3,1,5.996100000000006,True
2530,2530,CHEMBL401525,40900.0,nM,CCOc1ccc2nc(NS(=O)(=O)c3ccc([N+](=O)[O-])cc3)sc2c1,4.388276691992658,379.02966251600003,7,1,3.4040000000000017,379.02966251600003,7,1,3.4040000000000017,True
2531,2531,CHEMBL1814103,41000.0,nM,CC12C=CC(O1)C1C(=O)N(c3ccc(S(=O)(=O)N/N=C/c4ccc(Cl)cc4)cc3)C(=O)C12,4.3872161432802645,471.06556935599997,6,1,2.4853000000000005,471.06556935599997,6,1,2.4853000000000005,True
2532,2532,CHEMBL320852,41000.0,nM,CS(=O)(=O)NC(=O)c1ccc2cc(C(F)(F)P(=O)(O)O)ccc2c1,4.3872161432802645,379.0091011739999,4,3,1.7562,379.0091011739999,4,3,1.7562,True
2533,2533,CHEMBL4586199,41000.0,nM,Cc1ccccc1S(=O)(=O)Nc1ccc2oc(-c3ccccc3)nc2c1,4.3872161432802645,364.088163372,4,1,4.604020000000004,364.088163372,4,1,4.604020000000004,True
2534,2534,CHEMBL549911,41000.0,nM,O=C(O)c1ccc(Nc2cc3ccccc3cc2NS(=O)(=O)c2ccc(F)cc2)cc1,4.3872161432802645,436.089306244,4,3,5.2215000000000025,436.089306244,4,3,5.2215000000000025,True
2536,2536,CHEMBL238628,41500.0,nM,CC1(C)C=Cc2c(cc3occ(-c4ccc(O)cc4)c(=O)c3c2O)O1,4.381951903287908,336.0997736119999,5,2,4.055400000000004,336.0997736119999,5,2,4.055400000000004,True
2537,2537,CHEMBL420310,41500.0,nM,CC(C)=CCc1cc(C2CCc3ccc(O)cc3O2)cc(O)c1O,4.381951903287908,326.15180918399994,4,3,4.378400000000005,326.15180918399994,4,3,4.378400000000005,True
2539,2539,CHEMBL489548,41700.0,nM,C=C[C@](O)(CC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C)C(C)C,4.379863945026242,428.365430776,2,2,6.915700000000009,428.365430776,2,2,6.915700000000009,True
2540,2540,CHEMBL4558646,42000.0,nM,COc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.376750709602099,380.08307799199997,5,1,4.3042000000000025,380.08307799199997,5,1,4.3042000000000025,True
2541,2541,CHEMBL4564122,42000.0,nM,Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.376750709602099,364.088163372,4,1,4.604020000000003,364.088163372,4,1,4.604020000000003,True
2543,2543,CHEMBL4217205,42150.0,nM,c1ccc(CNc2ccc3nsnc3c2)cc1,4.375202421039239,241.067368352,4,1,3.3034000000000017,241.067368352,4,1,3.3034000000000017,True
2545,2545,CHEMBL4454821,42420.0,nM,CO[C@@H]1O[C@H]2O[C@@H]3C[C@]45C[C@@](C)(O)[C@H](CC[C@H]4[C@@](C)(O3)[C@H]2CC1(C)C)[C@H]5O,4.372429335819457,382.23553880799994,6,2,2.4112000000000005,382.23553880799994,6,2,2.4112000000000005,True
2546,2546,CHEMBL2332437,42500.0,nM,CC(C)=C1C[C@@H](O)[C@@](C)(O)CC[C@H](O)/C(C)=C\C1=O,4.371611069949688,268.167459248,4,3,1.4949,268.167459248,4,3,1.4949,True
2547,2547,CHEMBL203517,42500.0,nM,CNC(=O)[C@@H]1Cc2ccc(NS(=O)(=O)O)cc2CN1C(=O)OC(C)(C)C,4.371611069949688,385.130756456,5,3,1.3090999999999995,385.130756456,5,3,1.3090999999999995,True
2549,2549,CHEMBL4440705,43000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccc(Cl)cc1,4.366531544420414,384.033540956,4,1,4.9490000000000025,384.033540956,4,1,4.9490000000000025,True
2550,2550,CHEMBL184768,43100.0,nM,O=C(O)CN1C(=O)/C(=C/c2cccc(OCc3ccccc3)c2)SC1=S,4.3655227298392685,385.04424996000006,5,1,3.5514000000000028,385.04424996000006,5,1,3.5514000000000028,True
2551,2551,CHEMBL4215463,43600.0,nM,Cc1cc(O)cc2c1O[C@H]1OC(C)(C)[C@@H]3CC[C@@](C)(O2)[C@@H]13,4.360513510731414,290.151809184,4,1,3.3916200000000023,290.151809184,4,1,3.3916200000000023,True
2552,2552,CHEMBL4435026,43600.0,nM,CC1=C[C@@H](O)[C@@H]2[C@@H](CO)C(=O)O[C@]12CO,4.360513510731414,214.084123548,5,3,-1.1802000000000004,214.084123548,5,3,-1.1802000000000004,True
2553,2553,CHEMBL4634743,43600.0,nM,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2nc3ccccc3[nH]2)cc1)C(=O)O,4.360513510731414,411.1794209,5,3,3.662300000000002,411.1794209,5,3,3.662300000000002,True
2554,2554,CHEMBL4203706,43900.0,nM,O=C(/C=C/c1ccc(O)c(O)c1)O[C@H]1[C@H](O)C[C@](O)(C(=O)O)C[C@H]1O,4.357535479757878,354.09508215599993,8,6,-0.6459000000000006,354.09508215599993,8,6,-0.6459000000000006,True
2556,2556,CHEMBL4648808,44000.0,nM,CC(C)(C)OC(=O)N[C@@H](Cc1ccc(OCc2ccc(-c3ccccc3C#N)cc2)cc1)C(=O)O,4.356547323513812,472.19982199599997,5,2,5.324680000000004,472.19982199599997,5,2,5.324680000000004,True
2557,2557,CHEMBL4584952,44000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccc(Cl)cc1,4.356547323513812,384.033540956,4,1,4.9490000000000025,384.033540956,4,1,4.9490000000000025,True
2558,2558,CHEMBL4471032,44000.0,nM,O=S(=O)(Nc1ccc2oc(-c3ccccc3)nc2c1)c1ccccc1C(F)(F)F,4.356547323513812,418.059897936,4,1,5.314400000000002,418.059897936,4,1,5.314400000000002,True
2559,2559,CHEMBL4461747,44000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1cccc(C(F)(F)F)c1,4.356547323513812,418.059897936,4,1,5.314400000000003,418.059897936,4,1,5.314400000000003,True
2560,2560,CHEMBL4462640,44000.0,nM,O=S(=O)(Nc1ccc(-c2nc3ccccc3o2)cc1)c1ccccc1C(F)(F)F,4.356547323513812,418.059897936,4,1,5.314400000000003,418.059897936,4,1,5.314400000000003,True
2562,2562,CHEMBL561840,44300.0,nM,CC1(C)C=Cc2cc(/C=C/C(=O)c3ccc(O)cc3O)ccc2O1,4.3535962737769305,322.12050905599995,4,2,4.178100000000003,322.12050905599995,4,2,4.178100000000003,True
2563,2563,CHEMBL4176168,44380.0,nM,CC(=O)O[C@H]1[C@@H](O)[C@@]2(CO)[C@@H](O)CC(C)(C)C[C@H]2C2=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@@]21C,4.352812702104011,530.36073932,6,3,4.832700000000004,530.36073932,6,3,4.832700000000004,True
2564,2564,CHEMBL2087678,44400.0,nM,CCOc1ccc(-c2cc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)no2)cc1,4.35261702988538,429.124608456,7,0,4.656300000000004,429.124608456,7,0,4.656300000000004,True
2565,2565,CHEMBL2419074,44980.0,nM,O=C(Cc1ccc(Br)cc1)OC1CS[S+]([O-])C1,4.346980548900387,333.93329831200003,4,0,2.3139000000000003,333.93329831200003,4,0,2.3139000000000003,True
2566,2566,CHEMBL4574391,45000.0,nM,C=Cc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.346787486224656,376.088163372,4,1,4.938600000000004,376.088163372,4,1,4.938600000000004,True
2567,2567,CHEMBL105872,45000.0,nM,O=S(=O)(/C=C/c1ccc2ccccc2c1)Nc1nc(-c2ccccc2)c(-c2ccccc2)s1,4.346787486224656,468.09661988000005,4,1,7.042900000000006,468.09661988000005,4,1,7.042900000000006,True
2568,2568,CHEMBL4059520,45200.0,nM,C=CC(C)(C)c1cc(O)c(O)c2c(=O)c3cc4ccoc4c(O)c3oc12,4.3448615651886175,352.09468823199995,6,3,4.272800000000004,352.09468823199995,6,3,4.272800000000004,True
2569,2569,CHEMBL2332430,45600.0,nM,CC1=CC(=O)C(=C(C)C)C[C@H]2[C@H]1CC[C@]2(C)O,4.341035157335565,234.161979944,2,1,3.019100000000002,234.161979944,2,1,3.019100000000002,True
2570,2570,CHEMBL230006,45800.0,nM,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2C(=O)C=C2[C@@H]3C[C@@](C)(C(=O)O)CC[C@]3(C)CC[C@]21C,4.339134521996131,470.33960995199993,3,2,6.412600000000007,470.33960995199993,3,2,6.412600000000007,True
2571,2571,CHEMBL4450124,46000.0,nM,COc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.337242168318426,380.083077992,5,1,4.3042000000000025,380.083077992,5,1,4.3042000000000025,True
2572,2572,CHEMBL2207337,46000.0,nM,O=C1N=C(NCCN2CCN(CCNC3=NC(=O)/C(=C/c4ccc(O)cc4)S3)CC2)S/C1=C\c1ccc(O)cc1,4.337242168318426,578.17699544,10,4,2.5354000000000028,578.17699544,10,4,2.5354000000000028,True
2573,2573,CHEMBL322160,46000.0,nM,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)NC(=O)c2ccc3cc(C(F)(F)P(=O)(O)O)ccc3c2)ccc1OC,4.337242168318426,625.14592899,7,4,3.4082000000000026,625.14592899,7,4,3.4082000000000026,True
2574,2574,CHEMBL4216540,46300.0,nM,CC(=O)CC[C@@H]1C[C@@]2(OC1(C)C)C(=O)CC[C@@]2(C)O,4.334419008982047,268.167459248,4,1,2.0234,268.167459248,4,1,2.0234,True
2575,2575,CHEMBL4456802,47000.0,nM,C=Cc1ccc(S(=O)(=O)Nc2ccc(-c3nc4ccccc4o3)cc2)cc1,4.327902142064283,376.088163372,4,1,4.938600000000004,376.088163372,4,1,4.938600000000004,True
2576,2576,CHEMBL4159975,47350.0,nM,CC(=O)O[C@@H]1[C@H](O)[C@]2(C)C(=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]32C)[C@@H]2CC(C)(C)C[C@H](O)[C@@]21CO,4.324680016660707,532.3763893839999,6,4,4.6245000000000065,532.3763893839999,6,4,4.6245000000000065,True
2577,2577,CHEMBL4444550,48000.0,nM,Cc1ccc(S(=O)(=O)Nc2ccc3oc(-c4ccccc4)nc3c2)cc1,4.318758762624412,364.088163372,4,1,4.604020000000003,364.088163372,4,1,4.604020000000003,True
2578,2578,CHEMBL4207543,48000.0,nM,O=C(O)c1noc(-c2ccccc2)c1-c1cccc(-c2cc(Cl)cc(Cl)c2)c1,4.318758762624412,409.027248636,3,1,6.680600000000003,409.027248636,3,1,6.680600000000003,True
2579,2579,CHEMBL1910887,48000.0,nM,O=C(NS(=O)(=O)c1ccccc1)c1sccc1SCc1ccc(Cl)c(Cl)c1,4.318758762624412,456.94346163600005,5,1,5.465900000000002,456.94346163600005,5,1,5.465900000000002,True
2580,2580,CHEMBL7314,48000.0,nM,CCCC/C(=C\Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(OCc2cc(Cl)cc(Cl)c2)c1,4.318758762624412,506.10114184799994,7,1,4.8472000000000035,506.10114184799994,7,1,4.8472000000000035,True
2581,2581,CHEMBL4206678,48100.0,nM,C=C(C)[C@@H]1CC[C@]2(C)Oc3cc(O)cc(C)c3[C@H]1[C@H]2O,4.317854923626168,274.156894564,3,2,3.2823200000000017,274.156894564,3,2,3.2823200000000017,True
2582,2582,CHEMBL2419077,48180.0,nM,O=C(OC1CSSC1)c1ccccc1I,4.317133204337676,351.908869528,4,0,3.2116000000000016,351.908869528,4,0,3.2116000000000016,True
