,molecule_chembl_id,IC50,units,smiles,pIC50
677,CHEMBL2436039,1180.0,nM,O=C(CCc1c[nH]c2ccccc12)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)c1nc(C(=O)Nc2cc(Br)ccc2C(=O)O)c(-c2ccccc2)s1,5.928117992693874
678,CHEMBL24141,1190.0,nM,CCCCc1oc2ccccc2c1Cc1ccc(-c2ccc(O)cc2)cc1,5.924453038607469
679,CHEMBL4592897,1200.0,nM,CCCCCCCCCCCCCCCC(=O)N[C@H](C(=O)N[C@@H](C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@@H](C)CC)[C@@H](C)CC,5.920818753952375
680,CHEMBL1240791,1200.0,nM,CCCCCCc1ccc(Oc2ccc(NC(=O)c3cc(COc4ccc(C(=O)C(=O)O)cc4)ccc3COc3ccc(C(=O)C(=O)O)cc3)cc2)cc1,5.920818753952375
681,CHEMBL2316908,1200.0,nM,O=C(O)c1cc2c(C#Cc3ccc(Oc4ccccc4)cc3)c(-c3ccccc3)oc2cc1O,5.920818753952375
682,CHEMBL400572,1200.0,nM,O=C(c1ccccc1)C(c1ccccc1)c1ccc(C(F)(F)P(=O)(O)O)cc1,5.920818753952375
683,CHEMBL281301,1200.0,nM,CCCCc1oc2ccccc2c1C(=O)c1ccc2c(Br)c(OC(Cc3ccccc3)C(=O)O)ccc2c1,5.920818753952375
684,CHEMBL4092866,1200.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)cc2)cc1,5.920818753952375
685,CHEMBL1935496,1200.0,nM,C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/C(C)(C)CC)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N,5.920818753952375
686,CHEMBL4582062,1220.0,nM,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)C(=O)Nc3ccc(Oc4ccc(F)cc4)cc3)C[C@@H]2Oc2ccc(CCS(=O)(=O)OCC)cc2)cc1,5.913640169325252
687,CHEMBL1823762,1250.0,nM,O=C(/C=C/c1ccccc1Cl)NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O,5.903089986991944
688,CHEMBL407893,1260.0,nM,CNC(=O)c1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2n1,5.899629454882437
689,CHEMBL4462140,1260.0,nM,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)C(=O)Nc3ccc(Oc4ccc5ccccc5c4)cc3)C[C@@H]2Oc2ccc(CCS(=O)(=O)OCC)cc2)cc1,5.899629454882437
690,CHEMBL4789031,1280.0,nM,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)CNC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)CNC(=O)[C@H](CCSC)NC(=O)[C@@H](N)[C@@H](C)O)C(C)C)C(=O)N[C@H](C(=O)NCC(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@H](C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)[C@@H](C)CC)[C@@H](C)CC,5.892790030352131
691,CHEMBL393682,1300.0,nM,O=C1CC(c2ccc(C[C@H](Nc3nc4cc(C(F)(F)F)ccc4s3)c3nc4ccccc4[nH]3)cc2)S(=O)(=O)N1,5.886056647693163
692,CHEMBL282855,1300.0,nM,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc2c(Br)c(OCC(=O)O)ccc2c1,5.886056647693163
693,CHEMBL4867070,1300.0,nM,CC(C)=CCc1c(O)ccc(C(=O)Oc2cc(-c3cc4ccc(O)cc4o3)cc(O)c2-c2cc(C)cc(-c3ccc(O)cc3O)c2)c1O,5.886056647693163
694,CHEMBL3974642,1300.0,nM,CC(C)C[C@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@H]1CC[C@@H](C)[C@@]2(C)C1=CC[C@@H]1[C@H]2C1(C)C,5.886056647693163
695,CHEMBL254301,1300.0,nM,O=C1CC(c2ccc(CC(NS(=O)(=O)c3cccc(C(F)(F)F)c3)C3=NC[C@H](Cc4ccccc4)N3)cc2)S(=O)(=O)N1,5.886056647693163
696,CHEMBL1801440,1300.0,nM,Cc1ccc(S(=O)(=O)Oc2cc(OCc3ccc(C(F)(F)F)cc3)c(/C=C3\SC(=O)NC3=O)cc2Br)cc1,5.886056647693163
697,CHEMBL267143,1300.0,nM,CCCC/C(=C\Cn1oc(=O)n(CC(=O)O)c1=O)c1cccc(Oc2cc(Cl)cc(Cl)c2)c1,5.886056647693163
698,CHEMBL25881,1300.0,nM,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1ccc(-c2ccc(OC(Cc3ccccc3)C(=O)O)cc2)cc1,5.886056647693163
699,CHEMBL4104154,1300.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(Oc4ccc(F)cc4)cc3)c2)cc1,5.886056647693163
700,CHEMBL3628468,1300.0,nM,O=C1NC(=O)N(Cc2ccc(Cl)c(Cl)c2)/C1=C/c1ccc(OCc2ccc(Cl)c(Cl)c2)cc1,5.886056647693163
701,CHEMBL259267,1300.0,nM,CS(=O)(=O)Cc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,5.886056647693163
702,CHEMBL2087698,1300.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCCCCNc2nc(-c3ccc(F)cc3)cs2)cc1,5.886056647693163
703,CHEMBL3088252,1300.0,nM,O=C(O)CN(C(=O)Cc1ccccc1)c1ccc(CN(Cc2ccc3c(c2)OCO3)c2ccc(F)cc2)cc1,5.886056647693163
704,CHEMBL4078186,1300.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccc(C(C)C)cc3)c2)cc1,5.886056647693163
705,CHEMBL2087695,1300.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCCCCNc2nc(-c3ccc(Br)cc3)cs2)cc1,5.886056647693163
706,CHEMBL4100601,1300.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)O)c2)cc1,5.886056647693163
707,CHEMBL24201,1300.0,nM,CCCCc1oc2ccccc2c1Cc1ccc2cc(O)ccc2c1,5.886056647693163
708,CHEMBL1935498,1300.0,nM,C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/C(CC)CC)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N,5.886056647693163
709,CHEMBL1200712,1300.0,nM,Cc1cc(-c2ccc(/N=N/c3ccc4c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c4c3O)c(C)c2)ccc1/N=N/c1ccc2c(S(=O)(=O)[O-])cc(S(=O)(=O)[O-])c(N)c2c1O.[Na+].[Na+].[Na+].[Na+],5.886056647693163
710,CHEMBL2424693,1300.0,nM,COc1ccc(N2N=C3CSCC=C3C(C#N)=C2N)cc1,5.886056647693163
711,CHEMBL1084830,1320.0,nM,C[C@@H](Oc1ccc(-c2ccc(-c3c(Cc4ccccc4)oc4ccccc34)cc2)cc1)C(=O)O,5.8794260687941495
712,CHEMBL472401,1330.0,nM,CC1(C)CC[C@]2(CCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5.876148359032914
713,CHEMBL2263117,1330.0,nM,CC1(C)CC[C@]2(C(=O)OCCCCC(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5.876148359032914
714,CHEMBL291310,1340.0,nM,O=C(Nc1cccc2c1C(=O)C(=O)C=C2c1ccccc1)OCc1ccccc1,5.872895201635192
715,CHEMBL4161384,1340.0,nM,CC1(C)CC[C@]2(C)CC[C@]3(C)[C@](O)(C(=O)[C@@H](O)[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5.872895201635192
716,CHEMBL2206074,1340.0,nM,CCNc1nc(N)nc2nc(-c3ccccc3C(F)(F)F)ccc12,5.872895201635192
717,CHEMBL2206066,1350.0,nM,CNc1nc(N)nc2nc(-c3c(N4CCCCC4)cccc3C(F)(F)F)ccc12,5.8696662315049934
718,CHEMBL1935346,1350.0,nM,O=C(O)CCCCCN1C(=O)/C(=C/c2cn(-c3ccccc3)nc2-c2ccc(Cl)cc2Cl)SC1=S,5.8696662315049934
719,CHEMBL2205513,1370.0,nM,CNc1nc(N)nc2nc(-c3ccccc3[N+](=O)[O-])ccc12,5.863279432843593
720,CHEMBL4449282,1370.0,nM,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)Nc3ccc(Oc4ccc(C(C)C)cc4)cc3)C[C@H]2Oc2ccc(/C=C/S(=O)(=O)OCC)cc2)cc1,5.863279432843593
721,CHEMBL4513341,1380.0,nM,Cc1ccc(Oc2ccc(-c3cnc(-c4cc(O)c(O)c(Br)c4Br)o3)cc2)cc1,5.860120913598763
722,CHEMBL4877199,1390.0,nM,COc1ccc2c(c1)NC(C)c1cccn1-2,5.856985199745905
723,CHEMBL572899,1390.0,nM,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cnn(-c7ccccc7)c6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5.856985199745905
724,CHEMBL4451896,1390.0,nM,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)C(=O)Nc3ccc(Oc4ccc(C(C)C)cc4)cc3)C[C@@H]2Oc2ccc(CCS(=O)(=O)OCC)cc2)cc1,5.856985199745905
725,CHEMBL24096,1400.0,nM,CCCCc1oc2ccccc2c1Cc1ccc2c(Br)c(OCC(=O)O)ccc2c1,5.853871964321762
726,CHEMBL280969,1400.0,nM,CCCCc1oc2ccccc2c1C(O)c1ccc(-c2cc(Br)c(O)c(Br)c2)cc1,5.853871964321762
727,CHEMBL445680,1400.0,nM,O=C(O)COc1ccc(S(=O)(=O)N(Cc2ccc(-c3csnn3)cc2)Cc2ccc(NC(=O)C(=O)O)c(C(=O)O)c2)cc1,5.853871964321762
728,CHEMBL4098189,1400.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCc2ccc(COc3ccc(/C=C/S(=O)(=O)OCC)cc3)c(C(=O)Nc3ccccc3)c2)cc1,5.853871964321762
729,CHEMBL2011701,1400.0,nM,O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(OCc4ccccc4)cc3)S/C2=N\c2ccc(C(F)(F)F)cc2)cc1,5.853871964321762
730,CHEMBL2087696,1400.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCCCCNc2nc(-c3ccccc3Cl)cs2)cc1,5.853871964321762
731,CHEMBL312993,1400.0,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(C(F)(F)C(=O)O)cc1)NC(=O)[C@H](CCC(=O)O)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,5.853871964321762
732,CHEMBL184041,1400.0,nM,Cc1cc(-c2c3ccccc3c(Br)c3sc(C)c(C)c23)cc(C)c1O[C@H](Cc1ccccc1)C(=O)O,5.853871964321762
733,CHEMBL4640620,1400.0,nM,CCCCCCCC/C=C\CCCCCCCCCC(=O)O,5.853871964321762
734,CHEMBL4867404,1400.0,nM,CC1(C)CC[C@]2(C(=O)O)CC[C@@H]3C(=CC[C@H]4[C@H]3CC[C@@H]3[C@@H]4CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C3(C)C)[C@@H]2C1,5.853871964321762
735,CHEMBL1801411,1400.0,nM,O=C1NC(=O)/C(=C/c2cc(Br)c(OCc3ccc(C(F)(F)F)cc3)cc2OCc2ccc(C(F)(F)F)cc2)S1,5.853871964321762
736,CHEMBL1935500,1410.0,nM,C/C=C/C=C/C(=O)N1Cc2cc(OCCc3nc(/C=C/C(C)CCC)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N,5.85078088734462
737,CHEMBL313291,1410.0,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,5.85078088734462
738,CHEMBL292386,1420.0,nM,O=C1C=C(Cc2ccccc2)c2ccccc2C1=O,5.847711655616943
739,CHEMBL2436041,1420.0,nM,O=C(CCc1c[nH]c2ccccc12)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)c1nc(C(=O)Nc2ccc(Cl)c(C(=O)O)c2)c(-c2ccccc2)s1,5.847711655616943
740,CHEMBL1164947,1420.0,nM,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4ccc([N+](=O)[O-])cc4)CC[C@]23C)C(=O)O1,5.847711655616943
741,CHEMBL1935612,1430.0,nM,C=CCCCC(=O)N1Cc2cc(OCCc3nc(/C=C/CCC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N,5.844663962534938
742,CHEMBL541940,1430.0,nM,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6nc7ccccc7nc6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5.844663962534938
743,CHEMBL4562962,1450.0,nM,COc1ccc(COc2ccc3cc(/C=C4\SC(=S)N(C(Cc5c[nH]c6ccccc56)C(=O)O)C4=O)ccc3c2)cc1,5.838631997765026
744,CHEMBL4579462,1450.0,nM,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)C(=O)Nc3ccc(Oc4ccc(Cl)cc4)cc3)C[C@@H]2Oc2ccc(CCS(=O)(=O)OCC)cc2)cc1,5.838631997765026
745,CHEMBL574276,1480.0,nM,CC(=O)n1ncc2c1C(C)(C)[C@@H]1CC[C@]3(C)[C@H](CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@]43C)[C@@]1(C)C2,5.8297382846050425
746,CHEMBL4088099,1480.0,nM,CC(C)=CCc1c(O)cc2occ(-c3cc(O)c4c(c3)C=CC(C)(C)O4)c(=O)c2c1O,5.8297382846050425
747,CHEMBL58354,1480.0,nM,CC(C)(C)OC(=O)COc1ccc(CC2=C(c3ccccc3)c3ccccc3C(=O)C2=O)cc1,5.8297382846050425
748,CHEMBL259266,1500.0,nM,CC(=O)NCc1ccc2cc(Br)c(C(F)(F)P(=O)(O)O)cc2c1,5.823908740944319
749,CHEMBL4554678,1500.0,nM,CC1=CCC[C@H]2[C@@H](C)[C@@](C)(CC3=C(O)C(=O)C=C(CCCS(=O)(=O)O)C3=O)CC[C@]12C,5.823908740944319
750,CHEMBL3818449,1500.0,nM,CO[C@H]1O[C@H](Cn2cc(NC(=O)c3cccc(C(=O)Nc4cn(C[C@H]5O[C@H](OC)[C@H](OCc6ccccc6)[C@H](OCc6ccccc6)[C@@H]5OCc5ccccc5)nn4)c3)nn2)[C@@H](OCc2ccccc2)[C@@H](OCc2ccccc2)[C@H]1OCc1ccccc1,5.823908740944319
751,CHEMBL269277,1500.0,nM,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,5.823908740944319
752,CHEMBL464276,1500.0,nM,CC1=C(O)/C(=C/[C@@H](C)CCC/C(C)=C/CC/C(C)=C/CCc2ccoc2)OC1=O,5.823908740944319
753,CHEMBL1783776,1500.0,nM,COc1ccc(-c2cc(-c3ccccc3)no2)c(OCCN2CCCC2)c1,5.823908740944319
754,CHEMBL2424697,1500.0,nM,CCCCc1ccccc1N1N=C2COC(C)(C)C=C2C(C#N)=C1N,5.823908740944319
755,CHEMBL2386218,1500.0,nM,CC(C)COCc1cc(O)c(O)c(Br)c1Cc1cc(O)c(O)c(Br)c1Br,5.823908740944319
756,CHEMBL526644,1500.0,nM,O=C1Nc2ccc(C(=O)O)cc2/C1=N/Nc1ccccc1C(=O)O,5.823908740944319
757,CHEMBL3098852,1500.0,nM,O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(OCCc4ccccc4)cc3)S/C2=N\c2ccccc2)cc1,5.823908740944319
758,CHEMBL4064889,1500.0,nM,COc1cc(C(=O)OC[C@H]2OC(OC(=O)c3cc(Br)c(O)c(OC)c3)[C@H](OC(=O)c3cc(Br)c(O)c(OC)c3)[C@@H]2OC(=O)c2cc(Br)c(O)c(OC)c2)cc(Br)c1O,5.823908740944319
759,CHEMBL4061225,1500.0,nM,O=C(O)c1ccc(CN2C(=O)/C(=C/c3ccc(OCCc4ccccc4)cc3)S/C2=N\c2ccc(F)cc2)cc1,5.823908740944319
760,CHEMBL312922,1500.0,nM,CC(C)C[C@H](NC(=O)[C@H](Cc1ccc(OC(F)(C(=O)O)C(=O)O)cc1)NC(=O)[C@H](CCC(=O)OCc1ccccc1)NC(=O)OCC1c2ccccc2-c2ccccc21)C(N)=O,5.823908740944319
761,CHEMBL2087691,1500.0,nM,CCOS(=O)(=O)/C=C/c1ccc(OCCCCNc2nc(-c3ccccn3)cs2)cc1,5.823908740944319
762,CHEMBL1240800,1500.0,nM,O=C(O)C(=O)c1ccc(OCc2ccc(COc3ccc(C(=O)C(=O)O)cc3)c(C(=O)Nc3ccc(Oc4ccccc4)cc3)c2)cc1,5.823908740944319
763,CHEMBL4442675,1510.0,nM,CCOS(=O)(=O)/C=C/c1ccc(O[C@@H]2CN(C(=O)C(=O)Nc3ccc(Oc4ccc(Br)cc4)cc3)C[C@@H]2Oc2ccc(CCS(=O)(=O)OCC)cc2)cc1,5.821023052706831
764,CHEMBL4515217,1530.0,nM,COc1ccccc1COc1ccc2cc(/C=C3\SC(=S)N(C(Cc4c[nH]c5ccccc45)C(=O)O)C3=O)ccc2c1,5.815308569182401
765,CHEMBL301254,1540.0,nM,COC(=O)c1ccc(C2=CC(=O)C(=O)c3ccccc32)cc1,5.8124792791635365
766,CHEMBL4437911,1540.0,nM,CCCCCCc1ccc(NC(=O)C(=O)N2C[C@H](Oc3ccc(CCS(=O)(=O)OCC)cc3)[C@H](Oc3ccc(/C=C/S(=O)(=O)OCC)cc3)C2)cc1,5.8124792791635365
767,CHEMBL301436,1540.0,nM,O=C(O)COc1ccc(CC2=C(c3ccccc3)c3ccccc3C(=O)C2=O)cc1,5.8124792791635365
768,CHEMBL3350945,1550.0,nM,O=C(O)[C@@H](Cc1ccccc1)Oc1ccc(-c2ccc(-c3c(Cc4ccccn4)sc4ccccc34)cc2)cc1,5.809668301829708
769,CHEMBL1099219,1560.0,nM,CCCCCCCCCCCCCCCCCC(=O)c1n[nH]c2c1C(=O)N(c1ccccc1)C2=O,5.806875401645538
770,CHEMBL1823958,1570.0,nM,O=C(/C=C/c1ccc(Br)cc1)NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O,5.804100347590767
771,CHEMBL3770020,1580.0,nM,CCCc1cc(O)cc(O)c1C(=O)O,5.801342913045577
772,CHEMBL235595,1600.0,nM,O=C(O)c1ccc(CN2C(=O)S/C(=C\c3ccc(OCc4ccccc4)cc3)C2=O)cc1,5.795880017344075
773,CHEMBL382338,1600.0,nM,CC(C)=CCCC1=C[C@H](c2c(O)cc3c(c2O)C(=O)C[C@@H](c2cc(O)ccc2O)O3)[C@@H](C(=O)c2ccc(O)cc2O)[C@H](c2ccc(O)cc2O)C1,5.795880017344075
774,CHEMBL395156,1600.0,nM,O=C1CC(c2ccc(C[C@H](Nc3nc4ccccc4s3)c3nc4ccccc4[nH]3)cc2Br)S(=O)(=O)N1,5.795880017344075
775,CHEMBL4067813,1600.0,nM,CC/C=C\C/C=C\C/C=C\CCCCCCCC1(O)CC(=O)c2c(O)c(C)c(O)c(C)c2O1,5.795880017344075
776,CHEMBL1173381,1600.0,nM,CCCCCCCCCCCCCCCCCCCC(=O)O,5.795880017344075
777,CHEMBL60925,1600.0,nM,O=C1C=C(c2ccccc2O)c2ccccc2C1=O,5.795880017344075
778,CHEMBL3219586,1600.0,nM,C/C(=C/C(C)=C/c1csc([C@H](Cc2ccc(OCc3ccccc3)cc2)NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)OC(C)(C)C)n1)C(=O)OCC(=O)O,5.795880017344075
779,CHEMBL1240789,1600.0,nM,O=C(O)C(=O)c1ccc(OCc2ccc(COc3ccc(C(=O)C(=O)O)cc3)c(C(=O)Nc3ccc(Oc4ccc(SC(F)(F)F)cc4)cc3)c2)cc1,5.795880017344075
780,CHEMBL196850,1600.0,nM,O=C(O)COc1c(F)ccc(S(=O)(=O)N(Cc2ccccc2)Cc2ccc(C(F)(F)P(=O)(O)O)cc2)c1F,5.795880017344075
781,CHEMBL3098856,1600.0,nM,COc1cc(/C=C2\S/C(=N\c3ccccc3)N(Cc3ccc(C(=O)O)cc3)C2=O)ccc1OCc1ccccc1,5.795880017344075
782,CHEMBL2424712,1600.0,nM,CCc1ccccc1N1N=C2COC(C)(C)C=C2C(C#N)=C1N,5.795880017344075
783,CHEMBL3935360,1600.0,nM,CC(C)C[C@@H](c1c(O)c(C=O)c(O)c(C=O)c1O)[C@@]1(C)CCC2=C1[C@H]1[C@@H](CC[C@H]2C)C1(C)C,5.795880017344075
784,CHEMBL281687,1600.0,nM,Cc1oc(-c2ccc(C(F)(F)F)cc2)nc1-c1cccc(-c2ccc(OC(Cc3ccccc3)C(=O)O)cc2)c1,5.795880017344075
785,CHEMBL2436040,1620.0,nM,O=C(CCc1c[nH]c2ccccc12)N[C@@H](Cc1ccc(OCc2ccccc2)cc1)c1nc(C(=O)Nc2ccc(F)c(C(=O)O)c2)c(-c2ccccc2)s1,5.790484985457369
786,CHEMBL1164948,1620.0,nM,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4ccc([N+](=O)[O-])cc4[N+](=O)[O-])CC[C@]23C)C(=O)O1,5.790484985457369
787,CHEMBL2205895,1620.0,nM,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3CC=C4C(C)(C)c5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3CC[C@@]21C,5.790484985457369
788,CHEMBL52347,1640.0,nM,O=C1C=Cc2ccccc2C1=O,5.785156151952302
789,CHEMBL201161,1640.0,nM,COc1ccc(C(=O)c2ccc3c(-c4cc(Br)c(OCC(=O)O)c(Br)c4)nocc2-3)cc1,5.785156151952302
790,CHEMBL574391,1650.0,nM,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cn[nH]c6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5.782516055786093
791,CHEMBL2206077,1660.0,nM,CNc1nc(N)nc2nc(-c3ccccc3C)ccc12,5.779891911959945
792,CHEMBL4436047,1670.0,nM,COc1cccc(COc2ccc3cc(/C=C4\SC(=S)N(C(Cc5c[nH]c6ccccc56)C(=O)O)C4=O)ccc3c2)c1,5.777283528852417
793,CHEMBL1935613,1690.0,nM,C=CCCC(=O)N1Cc2cc(OCCc3nc(/C=C/CCC(C)C)oc3C)ccc2C[C@H]1C(=O)O.CC(C)(C)N,5.772113295386326
794,CHEMBL472004,1691.0,nM,O=S(=O)(O)c1ccc2cc(/N=N/c3cc(S(=O)(=O)O)c4cccnc4c3O)ccc2c1,5.771856392402258
795,CHEMBL2396718,1700.0,nM,CCCNC(=O)COc1ccc(-c2oc3cc(O)c(C(=O)O)cc3c2C#Cc2cccc(Cl)c2)cc1,5.769551078621726
796,CHEMBL4544579,1700.0,nM,O=C(O)C(Cc1c[nH]c2ccccc12)N1C(=O)/C(=C/c2cccc(OCc3ccc(Cl)cc3Cl)c2)SC1=S,5.769551078621726
797,CHEMBL1163235,1700.0,nM,CC(C)=C[C@@H]1C[C@](O)([C@H]2CC[C@@H]3[C@@H]2CC[C@H]2[C@@]3(C)CC[C@H]3C(C)(C)[C@@H](OC(=O)c4cccc([N+](=O)[O-])c4)CC[C@]23C)C(=O)O1,5.769551078621726
798,CHEMBL3628475,1700.0,nM,O=C1NC(=O)/C(=C\c2ccc(OCc3ccc(Cl)cc3Cl)cc2)N1,5.769551078621726
799,CHEMBL3632914,1700.0,nM,O=C(CCCn1cc(CN(CC(=O)N(Cc2ccc(C3CCCCC3)cc2)c2ccc(C(=O)O)c(O)c2)S(=O)(=O)c2cccc3cccnc23)nn1)Nc1ccc(C(=O)O)c(O)c1,5.769551078621726
800,CHEMBL2424714,1700.0,nM,CC1(C)C=C2C(=NN(c3ccc(CO)cc3)C(N)=C2C#N)CO1,5.769551078621726
801,CHEMBL251431,1700.0,nM,O=C(O)c1cc2oc3c(Oc4ccc(-c5ccc(OS(=O)(=O)O)c(O)c5)cc4O)cc(O)cc3c2cc1O,5.769551078621726
802,CHEMBL337604,1700.0,nM,O=P(O)(O)C(F)(F)c1ccc(COc2ccccc2OCc2ccc(C(F)(F)P(=O)(O)O)cc2)cc1,5.769551078621726
803,CHEMBL3098853,1700.0,nM,COc1ccc(/C=C2\S/C(=N\c3ccccc3)N(Cc3ccc(C(=O)O)cc3)C2=O)cc1OCCc1ccccc1,5.769551078621726
804,CHEMBL563581,1700.0,nM,CCCCCc1cc(O)cc(O)c1Oc1cc(OC)cc2c1C(=O)OC2(O)CCCC,5.769551078621726
805,CHEMBL3634684,1709.0,nM,CCCCOc1ccc(S(=O)(=O)N(Cc2ccc(N(CC(=O)OC)S(C)(=O)=O)cc2)c2ccc(NS(=O)(=O)Cc3ccccc3)cc2)cc1,5.767257937279263
806,CHEMBL196526,1750.0,nM,CC(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1ccc(C(F)(F)P(=O)(O)O)cc1)C(N)=O,5.756961951313706
807,CHEMBL572978,1750.0,nM,CCCCCC(=O)n1ncc2c1C(C)(C)[C@@H]1CC[C@]3(C)[C@H](CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@]43C)[C@@]1(C)C2,5.756961951313706
808,CHEMBL1823957,1770.0,nM,O=C(/C=C/c1ccccc1Br)NC(Cc1ccc2cc(OCc3ccccc3F)ccc2c1)C(=O)O,5.752026733638193
809,CHEMBL573496,1780.0,nM,CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)Cc6cnc(N)nc6C(C)(C)[C@@H]5CC[C@]43C)[C@@H]2C1,5.7495799976911055
